,Total_name,Motif,Strandness,relative_fold,relative_fold_median,T_value,P_value,Ranksum_statistic,Ranksum_P_value,Corrected_pvalue,N_with_motif,N_without_motif,Significant
448,HAP4_r,HAP4,Reverse,1.0069666356132772,1.0269529915388438,0.3238572633402116,0.7460622282420379,1.0492607130047955,0.2940581424320736,0.42798561324272105,3404,32346,No
238,PPR1_f,PPR1,Forward,1.0069227784909784,1.0061789439513886,0.05340224801037944,0.9574577408226794,-0.4377653646407296,0.661556380736368,0.7582751498498722,230,35520,No
435,RGM1_r,RGM1,Reverse,1.0065291372999667,1.0404451062191375,0.08681486962444887,0.9309038116683168,0.5190417510382282,0.6037316265964681,0.7142740371000468,202,35548,No
432,OPI1_r,OPI1,Reverse,1.0064477730776618,1.0216657019422704,0.2509368474445302,0.8018775823906829,-0.27194474500123317,0.7856645057003102,0.8570885516730656,3063,32687,No
504,INO2_r,INO2,Reverse,1.0060573213256219,1.0342278295147576,0.2676455856232653,0.7889897324212628,0.7759861716882093,0.43775715076292887,0.5620113638615768,2605,33145,No
486,SKO1_r,SKO1,Reverse,1.005195836770843,0.9096392546802159,0.15219429124853803,0.8790442757279398,-2.812010584747002,0.0049232883167763496,0.015236281738234176,2701,33049,Yes
312,PDR3_f,PDR3,Forward,1.0043546003777037,1.0050165755074436,0.2188652554089843,0.8267633683991218,-0.34107846505588874,0.7330445126260242,0.8194489989051373,4151,31599,No
415,TOS8_r,TOS8,Reverse,1.0041565367796739,0.9929986339624501,0.29282554535372846,0.769658468612652,0.4513294129869321,0.6517521490768238,0.7529081800730302,10993,24757,No
93,RTG3,RTG3,Both,1.0038463464724907,1.0161465106031569,0.2299920292605085,0.8181036279839766,0.5218105509792127,0.6018022427196514,0.713426852256361,5610,30140,No
170,HAL9,HAL9,Both,1.0036796376159962,0.9837712728238035,0.10403684378572896,0.9171589528901984,0.02467802550006541,0.9803117828529376,0.9938333246853919,1033,34717,No
530,CAD1_r,CAD1,Reverse,1.003586925968575,0.9581651920489749,0.05921512283958798,0.9528053572018116,-0.649474817066145,0.5160315186483767,0.6361143248747285,471,35279,No
355,YAP7_f,YAP7,Forward,1.003476373799762,1.0562650220405445,0.11052285180378907,0.9120093175485946,1.0171634940083611,0.30907565928763336,0.4411079797600204,1390,34360,No
163,ASG1,ASG1,Both,1.0032709402862225,0.885914867714584,0.07504493429878824,0.940196754113678,-1.5790120030439556,0.11433330391932776,0.21274678071064787,807,34943,No
45,SKN7,SKN7,Both,1.002993607836768,0.9923861788128729,0.17709636829002154,0.8594369755036995,0.45274916488760397,0.6507293726058268,0.7532064391579254,5720,30030,No
201,FKH2_f,FKH2,Forward,1.0028762796539796,1.0686814632717285,0.05432555472510249,0.9566983251027696,-0.14185581130315744,0.8871938987213526,0.9298930703175673,468,35282,No
423,YPR196W_r,YPR196W,Reverse,1.002610848900273,1.0161996107587299,0.18923216814137164,0.849912507749489,0.9764979771562062,0.3288177498311622,0.46477124254981583,11785,23965,No
187,TBF1,TBF1,Both,1.0024164060677012,1.0200115596262762,0.1488793847220805,0.8816522001680798,1.0568118143517016,0.2905974813115437,0.4250530323661386,5791,29959,No
503,HMS1_r,HMS1,Reverse,1.002208946927972,1.021949001638801,0.0791311322983225,0.9369354253722854,0.8077501285240234,0.4192344397931945,0.5477996679964409,1984,33766,No
500,ARR1_r,ARR1,Reverse,1.0018693864167734,0.9870404357404394,0.1127248758689672,0.9102507297057657,-1.140649194353014,0.25401593672081213,0.38694655645553766,7409,28341,No
222,YER184C_f,YER184C,Forward,1.0011406479130986,1.0066537090748011,0.08678372909514336,0.9308439558053414,-0.17704121443861892,0.859476016435607,0.9138732326657086,15763,19987,No
40,OPI1,OPI1,Both,1.0010481268421596,1.028898624425933,0.058079396816999744,0.9536868365683603,0.06496836983019454,0.9481991842489171,0.9764292825540513,5803,29947,No
236,OPI1_f,OPI1,Forward,1.0002692292803337,1.0174299484013256,0.012230596717439438,0.9902422428901703,-0.1825395245419853,0.8551593392726689,0.9175797290006009,3312,32438,No
242,UPC2_f,UPC2,Forward,1.0002579814153238,1.1609771808753122,0.004100926535611306,0.9967313199210417,0.8144997451686345,0.4153587181486704,0.5476029737027314,238,35512,No
454,RIM101_r,RIM101,Reverse,0.9993072315521019,0.8008152219302676,-0.0039056842926948913,0.9968871140962214,-2.4419443774425167,0.014608397193878969,0.03976730347222608,230,35520,Yes
116,PDR3,PDR3,Both,0.9985206882781308,1.0050490726984016,-0.08641884368429996,0.9311355868577289,-0.4655133264259944,0.6415638958085537,0.7484912117766459,5648,30102,No
294,STB2_f,STB2,Forward,0.9984789955478166,0.9989226448716881,-0.07194091494420678,0.9426514199632685,-0.7248769712827855,0.46852750973278723,0.5886627686386301,4654,31096,No
262,STB5_f,STB5,Forward,0.9981821025208667,1.0225404882382574,-0.07653922058905308,0.938995819637195,0.7438176159690222,0.45698682134001656,0.5753924003167661,2272,33478,No
159,YAP7,YAP7,Both,0.9974927592631135,1.004076148538769,-0.09733733336902492,0.9224653464243685,0.24390089105070603,0.807307579059176,0.87100340639779,2483,33267,No
21,STP4,STP4,Both,0.997439329425003,0.9869468104013125,-0.17174243722607666,0.863642291195708,-1.088082074966799,0.27655887617351815,0.41168764351905995,8929,26821,No
553,YGR067C_r,YGR067C,Reverse,0.9972842475373794,1.030219637590508,-0.1922012430699166,0.8475867885884648,1.452442820710806,0.14637851717053899,0.25314872969493213,9308,26442,No
9,GZF3,GZF3,Both,0.9962096796397781,1.0146303193901576,-0.2540368634953932,0.7994702444732282,1.0827234527487417,0.27893119094120267,0.41417055624602817,26010,9740,No
138,CAD1,CAD1,Both,0.9957706787254688,0.9576922921290318,-0.0894670094599812,0.9287289198410991,-0.9117680578863083,0.36189082853162047,0.49486466785254146,951,34799,No
26,YER184C,YER184C,Both,0.9951331759405914,1.0093833435868034,-0.3778468038976384,0.7055466455163646,-0.05707933104073798,0.9544820010156375,0.9794684408328008,18285,17465,No
141,ERT1,ERT1,Both,0.9949499898789019,0.9958431140218238,-0.3676952712714335,0.7131040174647492,-0.3120377336367137,0.7550118466987294,0.8298074128202858,10954,24796,No
206,HCM1_f,HCM1,Forward,0.9949297182186628,1.0068526131768556,-0.3070781275176526,0.7587901929506493,-0.6653616768539535,0.505819190427671,0.6274719071128071,6786,28964,No
381,STP2_f,STP2,Forward,0.9948458455265449,0.953484538453582,-0.1524484804658391,0.8788558496237844,-0.9236105681496594,0.3556891095432282,0.4909511652850192,1259,34491,No
418,YER184C_r,YER184C,Reverse,0.9938195386881221,1.0110982769308416,-0.4677162200137137,0.6399908530153595,-0.04043403284931787,0.9677470981353098,0.9879084960131288,14866,20884,No
37,DIG1,DIG1,Both,0.9937629708258193,1.004555968932648,-0.31023565054116053,0.7563956827807807,-0.16522787651054296,0.868764624523851,0.9187654662230654,3633,32117,No
2,CST6,CST6,Both,0.9933281587868634,0.986248486855012,-0.5163087474944867,0.6056423651309785,-0.7713725997408111,0.44048611129249915,0.5630561596521511,21688,14062,No
156,TEC1,TEC1,Both,0.9931114948261859,0.969395386426798,-0.4927146888826277,0.6222198697589634,-0.5520768894050284,0.5808956749750351,0.6942411725311395,9891,25859,No
144,HAP1,HAP1,Both,0.9930522181214506,1.002169542584982,-0.33149712855567387,0.7402859361123838,-0.24816398760320524,0.8040075286567259,0.8690375493569023,3286,32464,No
562,HAL9_r,HAL9,Reverse,0.9926260375926386,0.9694169097422158,-0.18837281866308886,0.8506280158956208,-0.39097854247931685,0.6958130966086573,0.7883200400884209,829,34921,No
361,DOT6_f,DOT6,Forward,0.9925492136616292,0.9868146557745542,-0.35712865401079624,0.7210149650794313,-0.21296576209379872,0.8313536679596518,0.8936671970023314,3093,32657,No
103,URC2,URC2,Both,0.9925180204242354,1.056756972514791,-0.04956864000822081,0.9606710757932744,-0.010977604154455497,0.9912413150458734,0.9980306391215301,49,35701,No
456,SPT2_r,SPT2,Reverse,0.9922030923205558,0.9827592704872606,-0.321862283092349,0.7475813109274534,0.015211027327383242,0.9878638241453291,0.9997657979302126,2363,33387,No
485,RTG3_r,RTG3,Reverse,0.9921613907920527,0.9901101678611128,-0.373947763104596,0.7084622898669941,-0.7058739808117841,0.48026650965469797,0.5995683814797503,3322,32428,No
192,YLL054C,YLL054C,Both,0.992022772791956,0.939600071096442,-0.10905863860099342,0.9132360160536018,-0.7657960650001541,0.44379765596287113,0.5660586154146816,270,35480,No
269,ARG81_f,ARG81,Forward,0.9909093673003333,0.9816480720561491,-0.5801689176815112,0.5618107581548506,-0.8140929523548629,0.4155917029851557,0.5466843878193994,8185,27565,No
393,CAT8_r,CAT8,Reverse,0.9907958875262185,1.0036013351394832,-0.5610708086268718,0.5747634458089746,0.034645139665508404,0.9723627068392381,0.9908999508171091,5879,29871,No
167,FHL1,FHL1,Both,0.9902769849939188,0.984125003415226,-0.7446645962957521,0.45648003260594483,-1.5772020906984066,0.11474903209395391,0.21284678508279148,14584,21166,No
416,USV1_r,USV1,Reverse,0.9896828036076762,1.0153938265325582,-0.4458971526579604,0.6556996479445356,0.7494042680821623,0.4536135792588959,0.5748378978539456,2878,32872,No
437,SKN7_r,SKN7,Reverse,0.9895562005896095,0.9989755349646934,-0.5410290495425235,0.5885121087976279,0.15265508298707728,0.8786702840743333,0.9226037982780501,3747,32003,No
198,CST6_f,CST6,Forward,0.9893898859775778,0.9833400364887319,-0.819605342726493,0.41244681085477586,-0.947350195301562,0.34346036089770415,0.47743426053865257,16654,19096,No
569,OAF1_r,OAF1,Reverse,0.9893699423027803,1.0096094895072665,-0.5501318528426445,0.5822528952328951,0.33791840873437645,0.7354246745855936,0.8189956603339564,3916,31834,No
388,YLL054C_f,YLL054C,Forward,0.9893298810128226,0.9397380570673135,-0.14075816792226434,0.8881798120351635,-0.59221997532394,0.5537032949370901,0.6726808624442335,236,35514,No
249,ROX1_f,ROX1,Forward,0.9892969437962518,0.9945436554955176,-0.78391370115236,0.4330992470878573,-0.45751695021499067,0.6472995218408061,0.7521978633248892,10803,24947,No
366,HAL9_f,HAL9,Forward,0.989273470563277,0.969140210276798,-0.2804052754917753,0.7792301287447203,-0.4010718819446255,0.6883672019248007,0.7844184394026799,861,34889,No
275,GCR2_f,GCR2,Forward,0.9890982516396555,0.9888483647452426,-0.4474783377516226,0.654561766139869,0.32556559712774397,0.7447530447171726,0.8246982868054566,2585,33165,No
315,RAP1_f,RAP1,Forward,0.9888613877530764,1.0479480783928705,-0.18375184541872025,0.8543404601695209,0.5893134706740674,0.5556510100833072,0.672269123310668,276,35474,No
403,HMRA2_r,HMRA2,Reverse,0.9881529029131965,1.0321328418597655,-0.5469219157193966,0.5844528313506655,-0.2522069026192925,0.8008811429817912,0.8672525084222712,4882,30868,No
295,STP1_f,STP1,Forward,0.9880224285758553,0.9188215100479095,-0.3247127788462147,0.7454494532240055,-1.3329212266659962,0.18255765588413808,0.3023771877742907,1250,34500,No
513,UGA3_r,UGA3,Reverse,0.9875538054917072,1.0034891425880412,-0.4328052454298473,0.6652061283297686,-0.49881184494979575,0.6179119422037521,0.7281206854024173,1679,34071,No
35,DAL81,DAL81,Both,0.9874543341020994,1.041098150643299,-0.2584427065825698,0.7961757700521559,0.25347929418041476,0.7998978596644938,0.8677858698943216,465,35285,No
51,MSN1,MSN1,Both,0.9868343682519707,0.9793692946630679,-0.7086550747119265,0.47856099130008634,-1.137602993483954,0.25528629609341,0.3878768529791346,5473,30277,No
463,ABF1_r,ABF1,Reverse,0.9865213295691686,1.057277885054609,-0.2932322686904117,0.7694234467967604,-0.31834895968403343,0.7502202500299835,0.8260852191341391,742,35008,No
168,GAT1,GAT1,Both,0.9860313912071463,1.0014726466749129,-0.7396976513350105,0.45951283563133616,-0.612991589937933,0.539881900597208,0.6613553282315797,4444,31306,No
449,MET4_r,MET4,Reverse,0.9858771962948235,1.0399468451936302,-0.11931146343427648,0.9053683212552761,0.08215937674665269,0.9345199768486907,0.9708440748887458,71,35679,No
94,SKO1,SKO1,Both,0.9852198582788831,0.9153488468511254,-0.5775780470786366,0.5635778234470104,-3.017628501450006,0.002547610042805416,0.008368685503740696,3944,31806,Yes
179,RDR1,RDR1,Both,0.985151254656132,1.00758003192246,-0.619946699100828,0.5353416994183195,-0.34083076776810284,0.7332309864745207,0.8181021253264101,2458,33292,No
128,INO4,INO4,Both,0.9847048071764962,0.9681423842322047,-0.42054308235605115,0.6741708665460753,-0.573009630877624,0.5666381730563576,0.6813563307916938,1031,34719,No
586,YPR015C_r,YPR015C,Reverse,0.9845103904701689,0.9736875267538848,-0.18395573710804614,0.8542528043958761,-0.4701204041363017,0.6382689971857889,0.7461275752390535,181,35569,No
77,GAL4,GAL4,Both,0.9841554783724901,1.300824110518533,-0.14249875837572448,0.8871450200883501,0.6085653972205752,0.5428125461802077,0.6621862596555231,63,35687,No
400,GSM1_r,GSM1,Reverse,0.9833434333140529,0.985991794920648,-1.2948849237697642,0.19536850418182833,-1.043670574683512,0.2966378282888268,0.42961340648726637,18808,16942,No
127,HSF1,HSF1,Both,0.9832947493877137,1.059438363857781,-0.39113305083478656,0.695842589511708,0.955078324096686,0.3395380896366309,0.47422422020508065,554,35196,No
102,THI2,THI2,Both,0.9829855037838093,0.9948483496566317,-0.30993294183875986,0.7567758215389342,0.08153766514102165,0.9350143721339662,0.9696445340648537,384,35366,No
325,MATALPHA2_f,MATALPHA2,Forward,0.9824657938570498,1.039469237994876,-0.4377847483918163,0.6616612632235482,0.011124154803948273,0.9911243916850437,0.9996246008761677,754,34996,No
203,GIS1_f,GIS1,Forward,0.9819162395367295,1.0076663384866629,-0.7304337944537806,0.46518227054090844,0.06727629488366536,0.9463617480669707,0.9762468559006644,2571,33179,No
467,AZF1_r,AZF1,Reverse,0.9817188297776791,1.339720118913942,-0.08509826281510209,0.9337096437344661,0.47811552218009157,0.632567984791909,0.7438999501152851,12,35738,No
216,STP3_f,STP3,Forward,0.9811917742860817,0.9638347683114853,-0.7172055300670304,0.47329955376593924,-1.2270177804700968,0.21981590813954122,0.3465194476837808,2807,32943,No
20,STP3,STP3,Both,0.9811213867333229,0.9715108566116029,-0.9094711560809903,0.36314328359185777,-1.15486610976054,0.24814525955574518,0.3809645238088203,4180,31570,No
1,CAT8,CAT8,Both,0.9804955434514484,0.996308000076143,-1.290149879599724,0.19702402296384713,-0.3201492476602518,0.7488551944170654,0.8261291825839295,7033,28717,No
394,CST6_r,CST6,Reverse,0.980042014868896,0.9664933139189988,-1.4583602316822406,0.14475483283780008,-1.6174217167634877,0.10578728112934223,0.2013039524403017,11704,24046,No
531,CIN5_r,CIN5,Reverse,0.9789068297891571,0.9050970487455274,-1.0537578209286917,0.29203364662206205,-3.1876319889468965,0.0014344297379202484,0.0049907969579710415,5002,30748,Yes
23,TOS8,TOS8,Both,0.9780735097484237,0.965470040879515,-1.7169024787260403,0.08600567762772457,-1.6895518895907577,0.09111371672237635,0.18160971333138065,18589,17161,No
38,FKH1,FKH1,Both,0.977650191002279,0.9730875225404307,-1.4102721872870954,0.15848735810722753,-1.6600082169756387,0.09691279951324148,0.19058436827353176,7082,28668,No
55,GLN3,GLN3,Both,0.9776204520916147,0.9867246815252856,-1.254789104006325,0.2095897409594801,-1.4901053957916872,0.1361965256708687,0.24121553341708074,6150,29600,No
347,PHD1_f,PHD1,Forward,0.9775951125356654,0.9853264535719164,-1.3733395893562288,0.16967533359985865,-0.9043390802636033,0.36581563031839837,0.49676579821528466,7138,28612,No
509,PHO4_r,PHO4,Reverse,0.9775745759299976,1.0772449522294498,-0.6364637957470324,0.5246229869610445,0.10851324159937613,0.9135885772610584,0.9524646869317418,913,34837,No
85,JHD1,JHD1,Both,0.9766706514040406,0.941232472693782,-1.1614898856747384,0.2454970457446226,-2.3357820668744482,0.019502602728479083,0.05096680179709201,3994,31756,No
281,JHD1_f,JHD1,Forward,0.9766706514040406,0.941232472693782,-1.1614898856747384,0.2454970457446226,-2.3357820668744482,0.019502602728479083,0.05096680179709201,3994,31756,No
477,JHD1_r,JHD1,Reverse,0.9766706514040406,0.941232472693782,-1.1614898856747384,0.2454970457446226,-2.3357820668744482,0.019502602728479083,0.05096680179709201,3994,31756,No
19,STE12,STE12,Both,0.9756062661862657,0.9551783249406763,-0.9686738959959743,0.332788928946931,-1.3606195839311335,0.17363393941467464,0.29087394978868575,2500,33250,No
221,YER130C_f,YER130C,Forward,0.9755939008776082,0.9673373182286071,-0.8299287704877002,0.4066666320980422,-1.0293110634836564,0.3033335260890222,0.43502466668376844,2040,33710,No
135,YAP1,YAP1,Both,0.9751794585398983,0.9221581003737407,-0.5244264889461424,0.6002178900190218,-0.0797288441538394,0.936452918154854,0.9694266124560813,475,35275,No
318,YAP3_f,YAP3,Forward,0.975054908103397,0.9791939844614588,-1.842226514774058,0.06545347541374337,-1.4047496119466083,0.16009574734923615,0.2728588389604373,13140,22610,No
268,ACE2_f,ACE2,Forward,0.9742843530819728,0.9692383292287696,-1.134135318118267,0.25680082877981425,-1.1778802551176897,0.23884434771198038,0.36958020119643276,3588,32162,No
177,OAF1,OAF1,Both,0.9737444029167213,0.9622505664823139,-1.602319139151473,0.10911919721679694,-1.2154626014425232,0.22418970429052543,0.3505945375607153,6143,29607,No
43,RGM1,RGM1,Both,0.9730833655746483,0.9590895730383877,-0.4315448816435717,0.6664129718307585,0.3268379798569172,0.743790431805581,0.8251863658522295,268,35482,No
108,ARR1,ARR1,Both,0.972984445585783,0.9762625778557719,-1.9911269669499254,0.04647863752594492,-2.219265693339951,0.026468654117398124,0.06594732466538177,11504,24246,No
533,ERT1_r,ERT1,Reverse,0.9729604906042759,0.9727000171094164,-1.78102435747357,0.07493344372352352,-1.648400887859538,0.09927043395996986,0.19138037760151566,7331,28419,No
276,GTS1_f,GTS1,Forward,0.9728696027441098,0.987030918427307,-1.0374538787439695,0.29960783100792165,-1.2979765362147713,0.19429539792552786,0.3138617966489296,2630,33120,No
392,ABF2_r,ABF2,Reverse,0.9725876828741773,1.0003497104382482,-1.7735270197737114,0.07617175979811004,0.18035062439215116,0.8568773146645455,0.9160797473140959,6219,29531,No
0,ABF2,ABF2,Both,0.9725876828741773,1.0003497104382482,-1.7735270197737114,0.07617175979811004,0.18035062439215116,0.8568773146645455,0.9160797473140959,6219,29531,No
196,ABF2_f,ABF2,Forward,0.9725876828741773,1.0003497104382482,-1.7735270197737114,0.07617175979811004,0.18035062439215116,0.8568773146645455,0.9160797473140959,6219,29531,No
302,ARG80_f,ARG80,Forward,0.9723187481947347,0.9155060931497592,-0.7637788270950288,0.44510263827499286,-2.031871899541367,0.042166625980198325,0.09761407904077407,1629,34121,No
193,YPR013C,YPR013C,Both,0.9713106449373402,0.9082939849884275,-0.7678469524319491,0.4426562015652239,-2.76393939449049,0.005710814525339845,0.017398750989118285,2187,33563,Yes
334,CAD1_f,CAD1,Forward,0.9708939065668264,0.9503318310005007,-0.4514356464291942,0.6518515660270783,-0.8743522987440225,0.38192642629274254,0.5115552133488215,546,35204,No
368,MIG2_f,MIG2,Forward,0.9705522533686088,0.9871572193231716,-0.7014523760285596,0.4832919273772066,0.5224506750417979,0.6013565808824974,0.7143387263816333,574,35176,No
506,MET28_r,MET28,Reverse,0.9704868115107773,0.9804949685764318,-0.6864534460405584,0.49266376075143403,-0.5748831586775244,0.5653703205937106,0.6812248944858644,643,35107,No
139,CIN5,CIN5,Both,0.9699576759610288,0.9183143723885574,-1.7358103182276892,0.0826310103334561,-3.4908468438147837,0.0004814921838285324,0.0017918823043745382,6445,29305,Yes
559,FHL1_r,FHL1,Reverse,0.9693401356498028,0.9698488571057254,-2.2497678609742016,0.024473829657322425,-2.4435763809579583,0.014542490912547055,0.039772021658500786,10651,25099,Yes
551,YAP7_r,YAP7,Reverse,0.9685733825434287,0.9577597173488255,-0.9667294676276597,0.3338185176131153,-1.0514170614982223,0.29306708316668517,0.42760160025312877,1545,34205,No
353,TYE7_f,TYE7,Forward,0.9673415760118671,0.9936351454931582,-1.1686742292164696,0.24269283098308386,-0.8423894431222945,0.39957000022218314,0.5315546609290581,1572,34178,No
455,SOK2_r,SOK2,Reverse,0.9673260785991802,0.9781933606734111,-2.1952394731800324,0.028164054258593366,-1.3965027559284076,0.162563151281102,0.27626339003840455,7621,28129,No
383,TBF1_f,TBF1,Forward,0.9671360739907702,1.0055972913027182,-0.9533571493321963,0.3406246181794601,-0.0328034316649575,0.9738313416141182,0.9906796347216288,994,34756,No
5,FKH2,FKH2,Both,0.9663320765100696,0.9812946726098369,-1.3329167394320243,0.18269679843144734,-0.9407844332481193,0.3468153398079087,0.4798292230754125,1910,33840,No
414,SWI5_r,SWI5,Reverse,0.9662691782132918,1.0040272526262324,-2.0789796855956104,0.037652083006982355,0.06195916451518681,0.950595351484532,0.977185431246337,5108,30642,No
473,HAC1_r,HAC1,Reverse,0.9650586931143508,1.0015877990839335,-0.594958445170626,0.5522400248575376,-0.2655784316310429,0.7905638982999018,0.8608362448154486,357,35393,No
274,GAT3_f,GAT3,Forward,0.9647356978541918,0.9986392983398279,-1.8926130755908341,0.05845106851572233,-1.3192299679805082,0.18709224240102773,0.3064352048239674,5161,30589,No
413,STP4_r,STP4,Reverse,0.9640823685190655,0.9802428286111728,-2.0483934519562568,0.040562609490943285,-1.636786067544812,0.10167517788510827,0.19473942865291097,4506,31244,No
440,XBP1_r,XBP1,Reverse,0.9638838466387303,0.9068343624331291,-1.4535200318485981,0.1462076139012275,-1.7962828383936615,0.07244954582767525,0.15268936540026182,2108,33642,No
185,STP2,STP2,Both,0.9628688877560002,0.9306177130894052,-1.3224225686262743,0.18616710588307142,-1.8239944578093612,0.06815291011562526,0.14519533024633208,1932,33818,No
532,CRZ1_r,CRZ1,Reverse,0.9624309533636184,0.9891229896479771,-2.0764555802473907,0.03789323427332402,-1.073416341804454,0.28308435557848255,0.4161340027003693,4492,31258,No
411,STE12_r,STE12,Reverse,0.9621810462913024,0.9386773581605079,-1.3630012653013448,0.17304136333141693,-1.260560190925458,0.20746734897842567,0.3297048681062548,1714,34036,No
428,DAL82_r,DAL82,Reverse,0.962069509710197,0.8844703064273102,-0.780036111868838,0.43570671469839684,-1.2885471184512705,0.19755557794187883,0.3182539173419856,529,35221,No
174,NDT80,NDT80,Both,0.9611705192460432,0.9128780382697542,-1.8033929507887907,0.07138505719759235,-3.6226155956132797,0.0002916390619689024,0.0011208089440373505,4184,31566,Yes
442,MATA2_r,MATA2,Reverse,0.9607856084099827,0.9916833106038133,-2.965380405598666,0.003025809576805518,-1.5697522055391484,0.11647277064778003,0.21468962113133122,12429,23321,No
330,UME6_f,UME6,Forward,0.960047630024,1.0245939044712788,-0.41081932428139256,0.6820509089381627,-0.15853513228700866,0.8740351391353922,0.9226798237192291,104,35646,No
412,STP3_r,STP3,Reverse,0.9600297866738343,0.9737929624143196,-1.4314534743857177,0.15247983254550837,-0.8121911527960499,0.4166819553225046,0.5468950663607873,1551,34199,No
98,STB2,STB2,Both,0.9589209766026852,0.9581050918587909,-2.553945826037374,0.0106637580150171,-3.179821007359409,0.0014736604763571405,0.005097131529988227,7532,28218,Yes
92,RME1,RME1,Both,0.9584454881616169,0.9625519133068892,-2.9460124787857955,0.0032230791414264415,-2.819746467949767,0.004806160601072997,0.014952499647782658,9789,25961,Yes
66,STB5,STB5,Both,0.9581309659923228,0.9646161797979081,-2.1630952078066845,0.030587811644441895,-1.0341588092013785,0.30106192702387513,0.43282252589251485,3358,32392,No
78,GAT3,GAT3,Both,0.9574940544297059,0.9928768484199317,-2.9165674711048224,0.0035442492209027503,-1.5807904336275802,0.11392596259266136,0.21266179683963454,8641,27109,No
219,TOS8_f,TOS8,Forward,0.9571252367137607,0.9403876520242663,-3.168158772198384,0.0015361226147794153,-3.226612526799648,0.0012526496581213341,0.004410526939972122,11225,24525,Yes
54,DAL80,DAL80,Both,0.9564715830646658,0.9654357990411432,-3.1769021788643856,0.0014909505889929076,-1.8974560296762446,0.057767776780989655,0.12534115404878937,9656,26094,No
508,PDR3_r,PDR3,Reverse,0.9561750539831347,0.9501744849707126,-1.8407434033160974,0.06576004390100837,-2.202493139053432,0.027630493240177325,0.06769470843843445,2490,33260,No
296,SWI4_f,SWI4,Forward,0.9558161491164845,0.9011964262114808,-1.2611001159042572,0.20753762095245964,-1.5904514609959242,0.11173307845091357,0.2092326437233668,1035,34715,No
197,CAT8_f,CAT8,Forward,0.9555245534166938,0.9825801182228532,-2.6769949599147616,0.007444314614387608,-1.657048992861487,0.09750957030653579,0.19111875780081014,5214,30536,No
333,BAS1_f,BAS1,Forward,0.9548696655188902,0.9559662086010113,-1.5786796975157833,0.11458963076477775,-1.5721765520631295,0.11590961178540343,0.21432343311263277,1574,34176,No
495,URC2_r,URC2,Reverse,0.9548497667410587,0.8010622627491134,-0.24309138588898835,0.8096417461199273,-0.17977876058051515,0.8573262585301122,0.9132388406081631,30,35720,No
186,SUT2,SUT2,Both,0.9533900954991104,0.9263018583894352,-0.6965888424630641,0.4863632650602343,-1.5303486908335036,0.12593044204817694,0.22854043186521,525,35225,No
470,GAT3_r,GAT3,Reverse,0.9531503655333831,0.9935580165432711,-2.670963865532708,0.007584197039265192,-0.9561239571496901,0.3390096124454385,0.4746134574236139,4197,31553,No
507,MGA1_r,MGA1,Reverse,0.9526972788356263,0.9793955128225104,-3.455039701418914,0.0005515905465471669,-1.6708683263959976,0.09474768893576124,0.1875812831455475,8435,27315,No
397,FKH2_r,FKH2,Reverse,0.9514979803618444,0.9531418591509124,-1.7331044356937544,0.08326581066114587,-1.117765423847983,0.2636671923500803,0.3995781162418743,1457,34293,No
70,ZAP1,ZAP1,Both,0.9512011013045993,1.5920499999338267,-0.2449735073187521,0.8146235501069999,0.6675463983095091,0.5044231829164807,0.6270630688264073,7,35743,No
385,TEA1_f,TEA1,Forward,0.9509827000915051,0.8231431382993375,-0.1758265129416348,0.8633593285753474,-0.3250363255963982,0.7451535792035562,0.8235907980670885,13,35737,No
566,NDT80_r,NDT80,Reverse,0.9509339913595449,0.9031809614572868,-2.1419209955107337,0.03225456700843193,-4.03924618639433,5.362325951164771e-05,0.0002318417396533004,3683,32067,Yes
69,UME1,UME1,Both,0.9507084883980871,0.9227314571548578,-1.4779534809234463,0.1396697125767343,-1.624148862826444,0.1043440416446785,0.19920226132165897,1167,34583,No
459,SUT1_r,SUT1,Reverse,0.9506409582238048,0.8939993073494752,-1.045885228046578,0.29592224493820646,-1.9675117948903904,0.04912423748032297,0.10941307438799207,790,34960,No
36,DAL82,DAL82,Both,0.9505273517754153,0.8968270079905245,-1.396345601594662,0.16291305358670174,-2.000851905347495,0.04540835184390633,0.10348880187680978,956,34794,No
555,ASG1_r,ASG1,Reverse,0.9488868843639922,0.8361379814046712,-0.8871482456690084,0.3755389441619549,-1.8824008716077056,0.059781607668828486,0.12923376951937923,386,35364,No
10,HCM1,HCM1,Both,0.9485706591536313,0.9398129432068634,-3.872442730869569,0.00010802626653857098,-3.745765311403669,0.0001798446642845002,0.0007193786571380008,23084,12666,Yes
293,SPT23_f,SPT23,Forward,0.9479589228917539,0.9123598499154503,-2.9929724786725016,0.002771614219872428,-3.998125902726727,6.384598997612176e-05,0.00027008231730906183,5382,30368,Yes
199,ECM23_f,ECM23,Forward,0.9479464825791326,0.9366055987068517,-4.133516592447085,3.5806959736944786e-05,-4.415601813028134,1.0072935524415676e-05,4.815354543379201e-05,17430,18320,Yes
460,THO2_r,THO2,Reverse,0.9478436201527044,0.970217442544892,-0.8690805045689596,0.38501471778925356,-2.1865743580814336,0.028773610942995166,0.06962503388675373,964,34786,No
4,EDS1,EDS1,Both,0.9465699940435961,0.9687506218972783,-3.3117834309095575,0.0009310998791859359,-1.7839245977994027,0.07443591832556719,0.15411380273039968,5316,30434,No
