DNA_cut_off,RNA_cut_off,Total_barcode,Percentile_of_PC,barcode_better_than_pc,better_than_pc_ratio,barcode_better_than_nc,better_than_nc_ratio,barcode_worse_than_pc,worse_than_pc_ratio,barcode_worse_than_nc,worse_than_nc_ratio
200,0,40156,1.0,7,0.00017432015140950293,21086,0.5251021018029685,40120,0.9991034963641797,15880,0.3954577149118438
400,0,26140,0.1,6637,0.25390206579954094,14869,0.5688217291507268,16631,0.6362280030604438,8977,0.3434200459066565
400,0,26140,0.2,1744,0.0667176740627391,14869,0.5688217291507268,22470,0.859602142310635,8977,0.3434200459066565
400,0,26140,0.3,478,0.018286151491966336,14869,0.5688217291507268,24739,0.9464039785768936,8977,0.3434200459066565
400,0,26140,0.4,176,0.006732976281560827,14869,0.5688217291507268,25598,0.979265493496557,8977,0.3434200459066565
400,0,26140,0.5,70,0.0026778882938026014,14869,0.5688217291507268,25897,0.9907039020657995,8977,0.3434200459066565
400,0,26140,0.6,33,0.0012624330527926549,14869,0.5688217291507268,26017,0.9952945677123183,8977,0.3434200459066565
400,0,26140,0.7,20,0.0007651109410864575,14869,0.5688217291507268,26079,0.9976664116296863,8977,0.3434200459066565
400,0,26140,0.8,9,0.0003442999234889059,14869,0.5688217291507268,26104,0.9986228003060443,8977,0.3434200459066565
400,0,26140,0.9,6,0.00022953328232593726,14869,0.5688217291507268,26116,0.9990818668706962,8977,0.3434200459066565
400,0,26140,1.0,4,0.0001530221882172915,14869,0.5688217291507268,26122,0.9993114001530222,8977,0.3434200459066565
